ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
12698231,JF241407,05/13/2022 10:39:00 PM,0000X W 111TH ST,5130,OTHER OFFENSE,VIOLENT OFFENDER - DUTY TO REGISTER,GAS STATION,True,False,513.0,5.0,34.0,49.0,26,1178040.0,1831365.0,2022.0,01/03/2023 03:40:27 PM,41.692576964,-87.623786349,"(41.692576964, -87.623786349)"
12567354,JE477226,12/13/2021 10:20:00 AM,010XX S CANAL ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,124.0,1.0,25.0,28.0,06,1173291.0,1895810.0,2021.0,12/20/2021 03:40:51 PM,41.869527301,-87.639268759,"(41.869527301, -87.639268759)"
12170379,JD372672,09/19/2020 02:15:00 PM,003XX N JEFFERSON ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,1214.0,12.0,42.0,28.0,05,1172268.0,1902723.0,2020.0,09/26/2020 03:40:42 PM,41.888519671,-87.64282025,"(41.888519671, -87.64282025)"
12906450,JF489305,11/26/2022 07:30:00 PM,007XX W FULTON MARKET,1310,CRIMINAL DAMAGE,TO PROPERTY,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1214.0,12.0,42.0,28.0,14,1171313.0,1902089.0,2022.0,01/03/2023 03:40:27 PM,41.886800968,-87.646345969,"(41.886800968, -87.646345969)"
12208719,JD417202,10/31/2020 11:56:00 PM,061XX W DIVERSEY AVE,5011,OTHER OFFENSE,LICENSE VIOLATION,OTHER (SPECIFY),True,False,2512.0,25.0,30.0,19.0,26,1135134.0,1917970.0,2020.0,12/17/2020 03:40:05 PM,41.931098334,-87.778829318,"(41.931098334, -87.778829318)"
12818891,JF386099,09/06/2022 12:00:00 PM,049XX W PATTERSON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1634.0,16.0,30.0,15.0,07,1142865.0,1923816.0,2022.0,01/03/2023 03:40:27 PM,41.946999598,-87.750272889,"(41.946999598, -87.750272889)"
12679794,JF218507,04/24/2022 03:30:00 AM,046XX S WINCHESTER AVE,0460,BATTERY,SIMPLE,STREET,False,False,924.0,9.0,15.0,61.0,08B,1164131.0,1874004.0,2022.0,01/03/2023 03:40:27 PM,41.809887711,-87.673512514,"(41.809887711, -87.673512514)"
12277433,JE121985,01/23/2021 11:57:00 PM,049XX W ST PAUL AVE,0560,ASSAULT,SIMPLE,STREET,False,False,2533.0,25.0,37.0,25.0,08A,1143091.0,1911181.0,2021.0,01/30/2021 03:40:43 PM,41.912323681,-87.74975827,"(41.912323681, -87.74975827)"
12498968,JE393108,09/30/2021 04:00:00 PM,024XX E 75TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,RESTAURANT,False,False,421.0,4.0,7.0,43.0,04A,1193740.0,1855705.0,2021.0,10/07/2021 03:41:30 PM,41.758998928,-87.56551195,"(41.758998928, -87.56551195)"
12740643,JF292801,06/24/2022 07:00:00 PM,061XX S KOLMAR AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,813.0,8.0,13.0,65.0,14,1147094.0,1863449.0,2022.0,01/03/2023 03:40:27 PM,41.781265081,-87.736271314,"(41.781265081, -87.736271314)"
12477339,JE367027,09/09/2021 10:05:00 AM,004XX W WASHINGTON ST,0460,BATTERY,SIMPLE,BRIDGE,False,False,121.0,1.0,42.0,28.0,08B,1173458.0,1900788.0,2021.0,09/16/2021 03:40:47 PM,41.883183552,-87.638507713,"(41.883183552, -87.638507713)"
12705187,JF248909,05/19/2022 06:00:00 AM,002XX E HURON ST,0810,THEFT,OVER $500,HOSPITAL BUILDING / GROUNDS,False,False,1834.0,18.0,42.0,8.0,06,1178046.0,1905133.0,2022.0,01/03/2023 03:40:27 PM,41.895003278,-87.62152816,"(41.895003278, -87.62152816)"
12513319,JE411227,10/15/2021 12:00:00 PM,075XX S GREEN ST,0265,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - OTHER,RESIDENCE,False,True,621.0,6.0,17.0,71.0,02,1171945.0,1854782.0,2021.0,10/22/2021 03:47:22 PM,41.756972152,-87.64541602,"(41.756972152, -87.64541602)"
12916293,JF502383,12/07/2022 03:00:00 PM,071XX S PERRY AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,731.0,7.0,6.0,69.0,07,1176635.0,1857583.0,2022.0,01/03/2023 03:40:27 PM,41.76455422,-87.628143881,"(41.76455422, -87.628143881)"
12394083,JE265453,06/14/2021 11:15:00 AM,058XX S MARYLAND AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,HOSPITAL BUILDING / GROUNDS,False,False,235.0,2.0,5.0,41.0,08A,1182887.0,1866434.0,2021.0,06/21/2021 03:40:21 PM,41.788699253,-87.604954085,"(41.788699253, -87.604954085)"
12772591,JF331494,07/25/2022 04:50:00 PM,0000X E OHIO ST,0810,THEFT,OVER $500,RESTAURANT,False,False,1834.0,18.0,42.0,8.0,06,1176753.0,1904212.0,2022.0,01/03/2023 03:40:27 PM,41.892505345,-87.626304822,"(41.892505345, -87.626304822)"
12458906,JE344725,08/21/2021 02:00:00 AM,054XX W FULLERTON AVE,0460,BATTERY,SIMPLE,ALLEY,False,False,2515.0,25.0,30.0,19.0,08B,1139769.0,1915425.0,2021.0,08/28/2021 03:40:43 PM,41.924031063,-87.761858668,"(41.924031063, -87.761858668)"
12298308,JE148576,02/08/2021 01:00:00 PM,001XX S CENTRAL AVE,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,1513.0,15.0,29.0,25.0,06,1139076.0,1898876.0,2021.0,02/24/2021 03:39:39 PM,41.878631263,-87.764808046,"(41.878631263, -87.764808046)"
12873543,JF451543,10/27/2022 09:00:00 AM,020XX W WILSON AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,STREET,False,False,1911.0,19.0,47.0,4.0,08A,1162071.0,1930548.0,2022.0,01/03/2023 03:40:27 PM,41.96509233,-87.679488039,"(41.96509233, -87.679488039)"
12253964,JD469576,12/26/2020 01:30:00 AM,016XX W GREENLEAF AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,2423.0,24.0,49.0,1.0,14,1164213.0,1947023.0,2020.0,01/02/2021 03:40:02 PM,42.010255112,-87.671144085,"(42.010255112, -87.671144085)"
12377035,JE244266,05/27/2021 12:31:00 AM,046XX N MARINE DR,0484,BATTERY,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",HOSPITAL BUILDING / GROUNDS,True,False,1914.0,19.0,46.0,3.0,08B,1170399.0,1931093.0,2021.0,06/03/2021 03:40:45 PM,41.966409353,-87.648852157,"(41.966409353, -87.648852157)"
12489973,JE382735,09/21/2021 03:05:00 PM,0000X W TERMINAL ST,0820,THEFT,$500 AND UNDER,AIRPORT TERMINAL LOWER LEVEL - SECURE AREA,False,False,1652.0,16.0,41.0,76.0,06,1100726.0,1934289.0,2021.0,09/28/2021 03:41:26 PM,41.9764212,-87.904976266,"(41.9764212, -87.904976266)"
12432025,JE311915,07/23/2021 09:45:00 PM,045XX W FULLERTON AVE,2022,NARCOTICS,POSSESS - COCAINE,STREET,True,False,2522.0,25.0,31.0,20.0,18,1145714.0,1915572.0,2021.0,07/30/2021 03:40:14 PM,41.924323647,-87.74001037,"(41.924323647, -87.74001037)"
12685863,JF226021,04/30/2022 11:00:00 PM,0000X E CHICAGO AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1833.0,18.0,42.0,8.0,07,1176378.0,1905732.0,2022.0,01/03/2023 03:40:27 PM,41.896684773,-87.627636113,"(41.896684773, -87.627636113)"
12735586,JF285814,06/19/2022 12:00:00 PM,067XX N OLMSTED AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1612.0,16.0,41.0,9.0,14,1124409.0,1943953.0,2022.0,01/03/2023 03:40:27 PM,42.002582195,-87.817667795,"(42.002582195, -87.817667795)"
12901346,JF485135,11/21/2022 10:00:00 AM,079XX S DAMEN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,611.0,6.0,17.0,71.0,11,1164407.0,1852089.0,2022.0,01/03/2023 03:40:27 PM,41.749744257,-87.673117329,"(41.749744257, -87.673117329)"
12860617,JF435913,10/15/2022 06:30:00 PM,019XX W 66TH ST,0325,ROBBERY,VEHICULAR HIJACKING,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,726.0,7.0,15.0,67.0,03,1164396.0,1860892.0,2022.0,01/03/2023 03:40:27 PM,41.773901153,-87.672909979,"(41.773901153, -87.672909979)"
12366370,JE230687,05/13/2021 05:50:00 AM,029XX S DR MARTIN LUTHER KING JR DR,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,133.0,1.0,4.0,35.0,11,,,2021.0,05/20/2021 03:40:43 PM,,,
12830293,JF399809,09/17/2022 09:00:00 AM,131XX S BALTIMORE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE - YARD (FRONT / BACK),False,False,433.0,4.0,10.0,55.0,14,1199094.0,1818443.0,2022.0,01/03/2023 03:40:27 PM,41.65661587,-87.547137066,"(41.65661587, -87.547137066)"
12737935,JF289415,06/21/2022 12:00:00 AM,082XX S RACINE AVE,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,613.0,6.0,21.0,71.0,06,1169758.0,1850080.0,2022.0,01/03/2023 03:40:27 PM,41.744116942,-87.653567148,"(41.744116942, -87.653567148)"
12433002,JE313046,07/24/2021 10:37:00 PM,089XX S COTTAGE GROVE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,633.0,6.0,8.0,44.0,08B,1183121.0,1846055.0,2021.0,07/31/2021 03:40:17 PM,41.732771785,-87.604728989,"(41.732771785, -87.604728989)"
12779448,JF339523,07/31/2022 12:00:00 AM,057XX N MERRIMAC AVE,0810,THEFT,OVER $500,STREET,False,False,1622.0,16.0,45.0,10.0,06,1133587.0,1937843.0,2022.0,01/03/2023 03:40:27 PM,41.985659188,-87.784046225,"(41.985659188, -87.784046225)"
12402138,JE275335,06/22/2021 10:15:00 AM,006XX N CICERO AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,False,1111.0,11.0,28.0,25.0,04A,1144239.0,1903971.0,2021.0,06/29/2021 03:41:09 PM,41.892517133,-87.745722214,"(41.892517133, -87.745722214)"
12349170,JE210087,04/25/2021 10:30:00 PM,102XX S AVENUE M,1010,ARSON,BY EXPLOSIVE,VEHICLE NON-COMMERCIAL,False,False,432.0,4.0,10.0,52.0,09,1201497.0,1837584.0,2021.0,05/03/2021 03:40:30 PM,41.709080121,-87.537697571,"(41.709080121, -87.537697571)"
12610505,JF135130,02/05/2022 09:15:00 PM,008XX W BELMONT AVE,0560,ASSAULT,SIMPLE,BAR OR TAVERN,False,False,1933.0,19.0,44.0,6.0,08A,1169880.0,1921449.0,2022.0,01/03/2023 03:40:27 PM,41.939957234,-87.651042721,"(41.939957234, -87.651042721)"
12606685,JF130369,02/01/2022 05:20:00 AM,015XX N HOYNE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1424.0,14.0,1.0,24.0,14,1162115.0,1910432.0,2022.0,01/03/2023 03:40:27 PM,41.909891911,-87.679890022,"(41.909891911, -87.679890022)"
12813130,JF379073,09/01/2022 01:45:00 PM,025XX W CERMAK RD,0890,THEFT,FROM BUILDING,OTHER (SPECIFY),False,False,1023.0,10.0,28.0,31.0,06,1159705.0,1889312.0,2022.0,01/03/2023 03:40:27 PM,41.851986737,-87.689325583,"(41.851986737, -87.689325583)"
12316816,JE170178,03/15/2021 05:40:00 PM,047XX W MONROE ST,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,1113.0,11.0,28.0,25.0,06,1144865.0,1899147.0,2021.0,03/22/2021 03:40:26 PM,41.879267723,-87.74354491,"(41.879267723, -87.74354491)"
12302711,JE153825,02/27/2021 09:23:00 AM,024XX W ROOSEVELT RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1135.0,11.0,28.0,28.0,08B,1160320.0,1894643.0,2021.0,03/06/2021 03:40:35 PM,41.86660286,-87.686921052,"(41.86660286, -87.686921052)"
12235678,JD448149,12/03/2020 03:00:00 AM,065XX S DR MARTIN LUTHER KING JR DR,0460,BATTERY,SIMPLE,HOTEL / MOTEL,False,False,312.0,3.0,20.0,42.0,08B,1180046.0,1861722.0,2020.0,12/17/2020 03:40:05 PM,41.775834643,-87.615515144,"(41.775834643, -87.615515144)"
12697929,JF241029,05/13/2022 04:45:00 PM,017XX W 56TH ST,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,715.0,7.0,15.0,67.0,08A,1165869.0,1867564.0,2022.0,01/03/2023 03:40:27 PM,41.792178798,-87.6673208,"(41.792178798, -87.6673208)"
12358298,JE221251,05/05/2021 07:30:00 PM,109XX S WESTERN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,False,False,2212.0,22.0,19.0,75.0,14,1162338.0,1832058.0,2021.0,05/12/2021 03:40:39 PM,41.694819239,-87.681255047,"(41.694819239, -87.681255047)"
12904163,JF488446,10/08/2022 08:00:00 AM,007XX N MORGAN ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1214.0,12.0,27.0,24.0,07,1169579.0,1905333.0,2022.0,01/03/2023 03:40:27 PM,41.895740636,-87.652619127,"(41.895740636, -87.652619127)"
12593099,JF113763,01/14/2022 11:00:00 PM,036XX N CLARK ST,0620,BURGLARY,UNLAWFUL ENTRY,BAR OR TAVERN,False,False,1923.0,19.0,44.0,6.0,05,1168062.0,1924580.0,2022.0,01/03/2023 03:40:27 PM,41.948588347,-87.657633691,"(41.948588347, -87.657633691)"
12472827,JE361959,09/05/2021 12:15:00 AM,035XX E 106TH ST,0560,ASSAULT,SIMPLE,STREET,False,True,432.0,4.0,10.0,52.0,08A,1201411.0,1835275.0,2021.0,09/12/2021 03:40:20 PM,41.70274621,-87.53809059,"(41.70274621, -87.53809059)"
12348236,JE208782,04/14/2021 12:00:00 AM,007XX W BRIAR PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1934.0,19.0,44.0,6.0,08B,1170816.0,1921147.0,2021.0,04/27/2021 03:39:30 PM,41.93910804,-87.647611531,"(41.93910804, -87.647611531)"
12109111,JD301275,07/18/2020 02:14:00 AM,029XX W FILLMORE ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,1135.0,11.0,28.0,29.0,15,1156734.0,1895231.0,2020.0,07/25/2020 03:46:24 PM,41.868289736,-87.700069758,"(41.868289736, -87.700069758)"
12440901,JE322945,08/02/2021 07:00:00 AM,050XX W MONROE ST,0560,ASSAULT,SIMPLE,STREET,False,True,1533.0,15.0,28.0,25.0,08A,1142672.0,1899189.0,2021.0,08/09/2021 03:40:29 PM,41.879424049,-87.751596296,"(41.879424049, -87.751596296)"
12411467,JE286797,07/02/2021 01:30:00 AM,001XX N LAKE SHORE DR NB,0460,BATTERY,SIMPLE,PARK PROPERTY,False,True,114.0,1.0,42.0,32.0,08B,1179804.0,1900876.0,2021.0,07/09/2021 04:16:58 PM,41.883281673,-87.615202429,"(41.883281673, -87.615202429)"
12496503,JE390761,09/28/2021 06:01:00 PM,015XX E 68TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,True,False,332.0,3.0,5.0,43.0,15,1187676.0,1860208.0,2021.0,10/05/2021 03:46:33 PM,41.77150193,-87.587592761,"(41.77150193, -87.587592761)"
12195659,JD402088,10/17/2020 05:52:00 AM,058XX S MASON AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,811.0,8.0,23.0,56.0,11,1137715.0,1865311.0,2020.0,12/17/2020 03:40:05 PM,41.786548305,-87.770612777,"(41.786548305, -87.770612777)"
12732350,JF282617,06/16/2022 09:20:00 PM,021XX N MARMORA AVE,0460,BATTERY,SIMPLE,STREET,False,False,2515.0,25.0,36.0,19.0,08B,1136719.0,1913553.0,2022.0,01/03/2023 03:40:27 PM,41.918949311,-87.773110702,"(41.918949311, -87.773110702)"
12229511,JD440990,11/24/2020 06:45:00 PM,019XX W 29TH ST,1330,CRIMINAL TRESPASS,TO LAND,COMMERCIAL / BUSINESS OFFICE,True,False,912.0,9.0,25.0,31.0,26,1164001.0,1884893.0,2020.0,12/17/2020 03:40:05 PM,41.839771065,-87.673682686,"(41.839771065, -87.673682686)"
12903949,JF488207,11/26/2022 11:45:00 AM,093XX S WESTERN AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,COMMERCIAL / BUSINESS OFFICE,False,False,2221.0,22.0,19.0,72.0,11,1162009.0,1842714.0,2022.0,01/03/2023 03:40:27 PM,41.724067945,-87.682164587,"(41.724067945, -87.682164587)"
12649441,JF182360,03/21/2022 09:04:00 PM,034XX W 65TH PL,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,SCHOOL - PUBLIC GROUNDS,False,False,831.0,8.0,23.0,66.0,26,1154691.0,1860976.0,2022.0,01/03/2023 03:40:27 PM,41.774330666,-87.708484611,"(41.774330666, -87.708484611)"
12495120,JE389089,08/13/2021 03:35:00 PM,057XX W CORNELIA AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,1633.0,16.0,36.0,15.0,26,1137436.0,1922690.0,2021.0,09/29/2021 03:39:49 PM,41.944009347,-87.770255851,"(41.944009347, -87.770255851)"
12811992,JF377913,08/31/2022 11:00:00 AM,033XX W MONTROSE AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,SIDEWALK,False,False,1724.0,17.0,33.0,14.0,11,1153465.0,1929049.0,2022.0,01/03/2023 03:40:27 PM,41.961154829,-87.71117035,"(41.961154829, -87.71117035)"
12484306,JE375855,09/16/2021 01:30:00 PM,031XX S ASHLAND AVE,0460,BATTERY,SIMPLE,SIDEWALK,True,False,912.0,9.0,12.0,59.0,08B,1166173.0,1884040.0,2021.0,09/23/2021 03:45:32 PM,41.837384297,-87.665736723,"(41.837384297, -87.665736723)"
12503005,JE398544,10/05/2021 03:00:00 AM,047XX S DR MARTIN LUTHER KING JR DR,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,223.0,2.0,3.0,38.0,07,1179661.0,1873623.0,2021.0,10/12/2021 03:41:48 PM,41.808500903,-87.616562762,"(41.808500903, -87.616562762)"
12717687,JF263886,06/01/2022 03:46:00 PM,059XX W DIVERSEY AVE,0460,BATTERY,SIMPLE,STREET,False,False,2514.0,25.0,30.0,19.0,08B,1136090.0,1917995.0,2022.0,01/03/2023 03:40:27 PM,41.931149917,-87.775315546,"(41.931149917, -87.775315546)"
12711701,JF257616,05/27/2022 11:40:00 AM,046XX N CLIFTON AVE,0560,ASSAULT,SIMPLE,OTHER (SPECIFY),False,False,1913.0,19.0,46.0,3.0,08A,1167678.0,1930890.0,2022.0,01/03/2023 03:40:27 PM,41.965911528,-87.65886264,"(41.965911528, -87.65886264)"
12315940,JE169934,03/09/2021 01:00:00 PM,085XX W RASCHER AVE,0810,THEFT,OVER $500,APARTMENT,False,False,1614.0,16.0,41.0,76.0,06,1118367.0,1935083.0,2021.0,03/17/2021 03:39:23 PM,41.978339634,-87.840084335,"(41.978339634, -87.840084335)"
12564348,JE473391,12/10/2021 11:50:00 PM,055XX S PERRY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,225.0,2.0,3.0,40.0,14,1176644.0,1868219.0,2021.0,12/17/2021 03:45:02 PM,41.793740327,-87.627791042,"(41.793740327, -87.627791042)"
12433788,JE314003,07/25/2021 06:59:00 PM,040XX W WILCOX ST,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,False,False,1115.0,11.0,28.0,26.0,04B,1149455.0,1899029.0,2021.0,08/01/2021 03:40:00 PM,41.878856126,-87.726694102,"(41.878856126, -87.726694102)"
12518696,JE409681,10/14/2021 03:19:00 PM,050XX W MONTROSE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1623.0,16.0,45.0,15.0,14,1142109.0,1928784.0,2021.0,10/23/2021 03:39:45 PM,41.960646312,-87.752928094,"(41.960646312, -87.752928094)"
12853541,JF427702,10/09/2022 12:00:00 AM,003XX E 55TH PL,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,APARTMENT,False,False,231.0,2.0,20.0,40.0,07,1179351.0,1868294.0,2022.0,01/03/2023 03:40:27 PM,41.79388474,-87.617862454,"(41.79388474, -87.617862454)"
12679226,JF218083,04/23/2022 11:50:00 AM,015XX E 72ND ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,324.0,3.0,7.0,43.0,05,1187842.0,1857558.0,2022.0,01/03/2023 03:40:27 PM,41.76422615,-87.587068553,"(41.76422615, -87.587068553)"
12263628,JE105890,01/07/2021 12:00:00 PM,051XX W CHICAGO AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,False,True,1531.0,15.0,37.0,25.0,04B,1142088.0,1904846.0,2021.0,01/16/2021 03:39:23 PM,41.894958388,-87.753600348,"(41.894958388, -87.753600348)"
12518916,JE418054,10/21/2021 08:43:00 PM,017XX N MILWAUKEE AVE,0560,ASSAULT,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1434.0,14.0,32.0,24.0,08A,1161914.0,1911347.0,2021.0,10/28/2021 03:40:49 PM,41.912406937,-87.680602833,"(41.912406937, -87.680602833)"
12513749,JE411780,10/16/2021 12:30:00 PM,051XX N CHESTER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1614.0,16.0,41.0,76.0,08B,1118832.0,1932827.0,2021.0,10/23/2021 03:40:25 PM,41.972141544,-87.838422174,"(41.972141544, -87.838422174)"
12269978,JE113217,01/14/2021 09:30:00 PM,025XX N TALMAN AVE,0810,THEFT,OVER $500,STREET,False,False,1431.0,14.0,32.0,22.0,06,1158275.0,1916657.0,2021.0,01/21/2021 03:40:31 PM,41.927053194,-87.693826091,"(41.927053194, -87.693826091)"
12276316,JE120682,01/23/2021 12:00:00 AM,050XX S FAIRFIELD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,923.0,9.0,14.0,63.0,08B,1158893.0,1871098.0,2021.0,01/30/2021 03:40:43 PM,41.802022021,-87.692804263,"(41.802022021, -87.692804263)"
12210714,JD419418,11/03/2020 10:00:00 AM,066XX S SACRAMENTO AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,831.0,8.0,17.0,66.0,05,1157527.0,1860385.0,2020.0,12/17/2020 03:40:05 PM,41.77265186,-87.698104249,"(41.77265186, -87.698104249)"
12232143,JD444226,11/25/2020 05:00:00 PM,042XX S WASHTENAW AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,921.0,9.0,15.0,58.0,08B,1159068.0,1876533.0,2020.0,09/07/2021 03:41:02 PM,41.816932773,-87.692013721,"(41.816932773, -87.692013721)"
12843824,JF414761,09/29/2022 04:23:00 AM,006XX S CLARK ST,0810,THEFT,OVER $500,RESIDENCE - GARAGE,False,False,123.0,1.0,4.0,32.0,06,1175620.0,1897544.0,2022.0,01/03/2023 03:40:27 PM,41.874233514,-87.630666333,"(41.874233514, -87.630666333)"
12725037,JF273003,06/08/2022 07:05:00 PM,019XX N LINCOLN PARK WEST,0810,THEFT,OVER $500,SIDEWALK,False,False,1814.0,18.0,43.0,7.0,06,1173951.0,1913103.0,2022.0,01/03/2023 03:40:27 PM,41.916965596,-87.636330004,"(41.916965596, -87.636330004)"
12496178,JE390381,09/28/2021 10:38:00 AM,038XX W ADAMS ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,STREET,True,False,1122.0,11.0,28.0,26.0,18,1150865.0,1898738.0,2021.0,10/05/2021 03:46:33 PM,41.878030124,-87.721524427,"(41.878030124, -87.721524427)"
12936128,JF526435,12/04/2021 06:00:00 PM,052XX S TALMAN AVE,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,923.0,9.0,14.0,63.0,02,,,2021.0,12/30/2022 03:41:55 PM,,,
12531291,JE433387,11/03/2021 06:00:00 PM,039XX N LAKE SHORE DR,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,1925.0,19.0,46.0,6.0,06,1171455.0,1926529.0,2021.0,11/10/2021 03:44:57 PM,41.95386239,-87.64510423,"(41.95386239, -87.64510423)"
12830841,JF400627,09/17/2022 10:12:00 PM,051XX N KENMORE AVE,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESIDENCE,False,True,2024.0,20.0,48.0,3.0,04A,1168322.0,1934404.0,2022.0,01/03/2023 03:40:27 PM,41.975540115,-87.656392701,"(41.975540115, -87.656392701)"
12750943,JF305256,07/04/2022 12:00:00 PM,035XX W 64TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER (SPECIFY),False,False,823.0,8.0,23.0,66.0,14,1153784.0,1861942.0,2022.0,01/03/2023 03:40:27 PM,41.776999555,-87.711783954,"(41.776999555, -87.711783954)"
12036759,JD216460,04/24/2020 08:42:00 PM,006XX N PARKSIDE AVE,0460,BATTERY,SIMPLE,APARTMENT,False,False,1511.0,15.0,29.0,25.0,08B,1138568.0,1903672.0,2020.0,05/01/2020 03:42:55 PM,41.891801324,-87.76655704,"(41.891801324, -87.76655704)"
12239721,JD451767,12/07/2020 04:31:00 AM,059XX S PEORIA ST,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,712.0,7.0,16.0,68.0,05,1171325.0,1865360.0,2020.0,12/17/2020 03:40:05 PM,41.786013045,-87.64737902,"(41.786013045, -87.64737902)"
12246553,JD459886,12/15/2020 03:05:00 PM,063XX N TRIPP AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1711.0,17.0,39.0,12.0,14,1146900.0,1941787.0,2020.0,12/22/2020 03:40:21 PM,41.99623704,-87.734979849,"(41.99623704, -87.734979849)"
12679202,JF218105,04/23/2022 10:02:00 PM,081XX S PAULINA ST,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,APARTMENT,False,False,614.0,6.0,21.0,71.0,26,1166426.0,1850749.0,2022.0,01/03/2023 03:40:27 PM,41.746024355,-87.665756938,"(41.746024355, -87.665756938)"
12308398,JE160665,03/05/2021 04:00:00 PM,007XX E 43RD ST,0810,THEFT,OVER $500,CHA PARKING LOT / GROUNDS,False,False,214.0,2.0,4.0,38.0,06,1181953.0,1876664.0,2021.0,04/24/2021 03:39:51 PM,41.816792881,-87.608062183,"(41.816792881, -87.608062183)"
12726979,JF276072,06/11/2022 05:49:00 PM,035XX W DOUGLAS BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1021.0,10.0,24.0,29.0,08B,1153062.0,1893065.0,2022.0,01/03/2023 03:40:27 PM,41.862419531,-87.713607897,"(41.862419531, -87.713607897)"
