ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,Year,Updated On
12577366,JE489182,2021-12-23 00:00:00,001XX S LA SALLE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,122,1,42,32,14,2021,2021-12-30 15:42:22
12126115,JD320711,2020-08-04 15:15:00,061XX N LINCOLN AVE,0334,ROBBERY,ATTEMPT ARMED - KNIFE / CUTTING INSTRUMENT,SMALL RETAIL STORE,True,False,1711,17,50,13,03,2020,2020-09-08 15:40:37
12508892,JE405812,2021-10-07 01:10:00,015XX W JARVIS AVE,0610,BURGLARY,FORCIBLE ENTRY,BAR OR TAVERN,False,False,2422,24,49,1,05,2021,2021-10-14 15:42:11
12544420,JE449368,2021-10-26 13:30:00,015XX N HALSTED ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1822,18,27,8,06,2021,2021-11-20 15:40:29
12388340,JE258190,2021-06-08 11:20:00,001XX N LEAMINGTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1532,15,28,25,08B,2021,2021-06-15 15:40:15
12880370,JF459735,2022-11-02 17:12:00,001XX N WELLS ST,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,122,1,42,32,26,2022,2023-01-03 15:40:27
12711098,JF256928,2022-05-26 19:30:00,068XX S CLAREMONT AVE,2024,NARCOTICS,POSSESS - HEROIN (WHITE),STREET,True,False,832,8,17,66,18,2022,2023-01-03 15:40:27
12625925,JF154093,2022-02-23 20:40:00,053XX W GLADYS AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,False,False,1522,15,29,25,15,2022,2023-01-03 15:40:27
12231243,JD443167,2020-11-27 00:07:00,037XX W 55TH PL,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,822,8,23,62,14,2020,2020-12-17 15:40:05
12635510,JF165855,2022-03-06 16:30:00,034XX W ROOSEVELT RD,0460,BATTERY,SIMPLE,ALLEY,False,False,1021,10,24,29,08B,2022,2023-01-03 15:40:27
12637113,JF167563,2022-03-08 18:09:00,013XX N MILWAUKEE AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1424,14,1,24,06,2022,2023-01-03 15:40:27
12875741,JF454159,2022-10-29 14:40:00,009XX E 54TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,233,2,5,41,14,2022,2023-01-03 15:40:27
12091834,JD280489,2020-06-29 18:10:00,014XX E 67TH ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,STREET,True,False,321,3,5,42,24,2020,2020-07-06 15:42:25
12919070,JF506030,2022-12-11 02:58:00,010XX N DRAKE AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,False,False,1121,11,27,23,15,2022,2023-01-03 15:40:27
12225663,JD436511,2020-11-19 19:30:00,023XX W TAYLOR ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1225,12,28,28,07,2020,2020-12-17 15:40:05
12879909,JF459223,2022-11-02 12:00:00,015XX E HARPER CT,0460,BATTERY,SIMPLE,STREET,False,False,234,2,4,41,08B,2022,2023-01-03 15:40:27
12529083,JE430732,2021-10-31 14:00:00,002XX E 132ND ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,533,5,9,54,08B,2021,2021-11-07 15:40:16
12479795,JE370254,2021-09-12 01:00:00,073XX S VERNON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,323,3,6,69,14,2021,2021-09-19 15:40:44
12777139,JF336754,2022-07-29 21:50:00,004XX E 75TH ST,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,SIDEWALK,False,False,624,6,6,69,03,2022,2023-01-03 15:40:27
12532547,JE434874,2021-11-05 10:58:00,068XX S STONY ISLAND AVE,1822,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,VEHICLE NON-COMMERCIAL,True,False,332,3,5,43,18,2021,2021-11-12 15:51:18
12790211,JF352290,2022-08-10 23:30:00,050XX W GLADYS AVE,0331,ROBBERY,ATTEMPT AGGRAVATED,ALLEY,False,False,1533,15,29,25,03,2022,2023-01-03 15:40:27
12345796,JE206055,2021-04-21 17:30:00,011XX N KILDARE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,1111,11,37,23,14,2021,2021-09-07 15:41:02
12414447,JE290395,2021-07-05 00:44:00,079XX S SAGINAW AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,True,422,4,7,46,08B,2021,2021-07-12 15:40:45
12912622,JF498387,2022-12-05 00:30:00,117XX S HALE AVE,0810,THEFT,OVER $500,RESIDENCE,False,False,2212,22,34,75,06,2022,2023-01-03 15:40:27
12470856,JE359174,2021-09-01 17:15:00,037XX E FOREMAN DR,1310,CRIMINAL DAMAGE,TO PROPERTY,BOAT / WATERCRAFT,False,False,432,4,10,52,14,2021,2021-09-08 15:44:09
12381552,JE249715,2021-06-01 10:09:00,045XX W ADAMS ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1113,11,28,26,08B,2021,2021-06-08 15:40:53
12534951,JE438018,2021-11-08 10:18:00,011XX S KILBOURN AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,False,False,1131,11,24,29,15,2021,2021-11-15 15:40:54
12658510,JF193057,2022-03-31 18:00:00,012XX W 21ST ST,0810,THEFT,OVER $500,STREET,False,False,1235,12,25,31,06,2022,2023-01-03 15:40:27
12741507,JF293864,2022-06-25 03:00:00,069XX S JEFFERY BLVD,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,False,False,332,3,5,43,26,2022,2023-01-03 15:40:27
12825966,JF394311,2022-09-13 11:23:00,037XX W 79TH ST,051A,ASSAULT,AGGRAVATED - HANDGUN,COMMERCIAL / BUSINESS OFFICE,False,False,833,8,18,70,04A,2022,2023-01-03 15:40:27
12307584,JE159712,2021-03-05 05:20:00,097XX S ESCANABA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,431,4,10,51,07,2021,2021-03-12 15:40:33
12550777,JE457012,2021-11-25 22:00:00,033XX W LAWRENCE AVE,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,CTA TRAIN,False,False,1713,17,33,14,14,2021,2021-12-02 15:49:51
12613042,JF137986,2022-02-08 15:11:00,038XX W 111TH ST,0820,THEFT,$500 AND UNDER,SCHOOL - PUBLIC BUILDING,False,False,2211,22,19,74,06,2022,2023-01-03 15:40:27
12835033,JF405601,2022-09-20 00:00:00,037XX N SACRAMENTO AVE,0810,THEFT,OVER $500,STREET,False,False,1733,17,33,16,06,2022,2023-01-03 15:40:27
12744799,JF297688,2022-06-28 16:30:00,005XX N STATE ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,False,1831,18,42,8,06,2022,2023-01-03 15:40:27
12592492,JF112548,2022-01-12 18:00:00,111XX S LONGWOOD DR,0810,THEFT,OVER $500,STREET,False,False,2212,22,19,75,06,2022,2023-01-03 15:40:27
12427435,JE306303,2021-07-17 20:35:00,064XX N FAIRFIELD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2412,24,50,2,14,2021,2021-07-24 15:40:02
12390156,JE252166,2021-06-03 12:16:00,079XX S GREENWOOD AVE,0810,THEFT,OVER $500,ALLEY,False,False,624,6,8,44,06,2021,2021-06-12 15:39:26
12083474,JD270254,2020-06-20 12:02:00,103XX S STATE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,512,5,34,49,08B,2020,2021-09-07 15:41:02
12656950,JF191064,2022-03-30 07:30:00,049XX W JACKSON BLVD,0820,THEFT,$500 AND UNDER,STREET,False,True,1533,15,28,25,06,2022,2023-01-03 15:40:27
12393442,JE264753,2021-06-10 16:00:00,061XX S CALIFORNIA AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,823,8,16,66,06,2021,2021-06-17 15:40:41
12842604,JF413380,2022-09-28 03:10:00,120XX S LAFAYETTE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,523,5,9,53,05,2022,2023-01-03 15:40:27
12042504,JD222972,2020-05-03 07:40:00,008XX W WINDSOR AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,True,1914,19,46,3,06,2020,2020-05-10 15:41:42
12799666,JF363393,2022-08-20 04:45:00,062XX S WESTERN AVE,031A,ROBBERY,ARMED - HANDGUN,BANK,False,False,825,8,16,66,03,2022,2023-01-03 15:40:27
12359156,JE221545,2021-05-06 12:50:00,012XX W ROOSEVELT RD,0860,THEFT,RETAIL THEFT,DRUG STORE,False,False,1233,12,25,28,06,2021,2021-05-13 15:40:50
12576635,JE488277,2021-12-25 01:30:00,026XX W 23RD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1034,10,24,30,08B,2021,2022-01-01 15:40:59
12325866,JE181739,2021-03-27 18:27:00,069XX S EBERHART AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,322,3,6,69,07,2021,2021-04-03 15:40:04
12492198,JE385378,2021-09-24 08:14:00,055XX W VAN BUREN ST,2860,PUBLIC PEACE VIOLATION,FALSE POLICE REPORT,SIDEWALK,True,False,1522,15,29,25,24,2021,2021-10-01 15:40:23
12012540,JD189725,2020-03-18 15:38:00,031XX W 71ST ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,False,False,831,8,18,66,26,2020,2020-03-25 15:54:31
12812965,JF379096,2022-09-01 14:05:00,024XX W BELMONT AVE,0880,THEFT,PURSE-SNATCHING,CTA BUS STOP,False,False,1921,19,47,5,06,2022,2023-01-03 15:40:27
12613909,JF139446,2022-02-09 20:00:00,073XX S MAY ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,733,7,17,68,08B,2022,2023-01-03 15:40:27
12731466,JF281649,2022-06-16 07:20:00,005XX E 33RD ST,0810,THEFT,OVER $500,STREET,False,False,211,2,4,35,06,2022,2023-01-03 15:40:27
12231464,JD443254,2020-11-27 15:30:00,064XX S DR MARTIN LUTHER KING JR DR,0460,BATTERY,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,312,3,20,42,08B,2020,2020-12-17 15:40:05
12423619,JE301568,2021-07-01 01:00:00,060XX S KOSTNER AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,False,True,813,8,13,65,26,2021,2021-07-16 15:39:48
12300088,JE150600,2021-02-24 07:00:00,002XX W GARFIELD BLVD,0560,ASSAULT,SIMPLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,True,935,9,3,37,08A,2021,2021-03-03 15:41:07
12555642,JE462950,2021-12-01 20:28:00,024XX S WENTWORTH AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,914,9,25,34,15,2021,2021-12-15 15:40:12
12680866,JF220078,2022-04-25 21:05:00,057XX W 63RD ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,812,8,13,64,06,2022,2023-01-03 15:40:27
12251480,JD466759,2020-12-22 13:39:00,013XX E HYDE PARK BLVD,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,234,2,4,41,06,2020,2020-12-29 15:40:48
12916383,JF501149,2022-12-07 04:01:00,001XX S MAYFIELD AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1513,15,29,25,07,2022,2023-01-03 15:40:27
12556672,JE464184,2021-12-02 22:52:00,010XX W ADDISON ST,1330,CRIMINAL TRESPASS,TO LAND,SPORTS ARENA / STADIUM,True,False,1923,19,44,6,26,2021,2021-12-09 15:54:12
12808545,JF373808,2022-08-28 15:35:00,057XX S MERRIMAC AVE,0440,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY",SIDEWALK,False,False,811,8,13,56,08B,2022,2023-01-03 15:40:27
12494814,JE388673,2021-09-27 08:20:00,078XX S WOLCOTT AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER (SPECIFY),False,False,611,6,17,71,11,2021,2021-10-04 15:41:45
12477900,JE366826,2021-09-09 04:30:00,011XX W MADISON ST,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,False,False,1224,12,25,28,05,2021,2021-09-16 15:40:47
12803909,JF368443,2022-08-18 11:39:00,037XX W FULLERTON AVE,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,False,False,2525,25,35,22,06,2022,2023-01-03 15:40:27
12211064,JD419860,2020-11-03 16:25:00,0000X N CENTRAL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1522,15,29,25,14,2020,2020-12-17 15:40:05
12718247,JF265575,2022-06-02 18:30:00,086XX S BENNETT AVE,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,412,4,8,45,06,2022,2023-01-03 15:40:27
12242115,JD455468,2020-12-06 13:00:00,034XX N SOUTHPORT AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,False,False,1924,19,44,6,06,2020,2020-12-17 15:40:05
12894475,JF470527,2022-11-11 09:00:00,086XX S MICHIGAN AVE,031A,ROBBERY,ARMED - HANDGUN,STREET,False,False,632,6,6,44,03,2022,2023-01-03 15:40:27
12141295,JD338625,2020-08-20 06:40:00,052XX W FERDINAND ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1523,15,37,25,14,2020,2020-08-27 15:41:23
12217614,JD427210,2020-11-10 13:25:00,028XX N KEDZIE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1412,14,35,21,14,2020,2020-12-17 15:40:05
12749186,JF302766,2022-07-02 15:17:00,020XX E 71ST ST,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,False,False,331,3,5,43,08A,2022,2023-01-03 15:40:27
12820885,JF388551,2022-09-08 19:00:00,041XX N PARKSIDE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,False,False,1624,16,38,15,26,2022,2023-01-03 15:40:27
12586453,JF105731,2021-10-02 10:07:00,015XX N CAMPBELL AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,APARTMENT,False,False,1423,14,1,24,11,2021,2022-01-07 15:44:31
12745840,JF298767,2022-06-27 12:00:00,063XX N HIAWATHA AVE,1185,DECEPTIVE PRACTICE,DECEPTIVE COLLECTION PRACTICES,RESIDENCE,False,False,1621,16,39,12,11,2022,2023-01-03 15:40:27
12836578,JF407337,2022-02-19 00:00:00,025XX N SHEFFIELD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1932,19,43,7,11,2022,2023-01-03 15:40:27
12679070,JF217925,2022-04-24 02:03:00,025XX W PETERSON AVE,0460,BATTERY,SIMPLE,BAR OR TAVERN,False,False,2413,24,40,2,08B,2022,2023-01-03 15:40:27
12621094,JF148128,2022-02-18 04:50:00,001XX E 51ST ST,0860,THEFT,RETAIL THEFT,GAS STATION,False,False,231,2,3,40,06,2022,2023-01-03 15:40:27
12392134,JE262842,2021-06-12 01:50:00,075XX S DR MARTIN LUTHER KING JR DR,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,623,6,6,69,04A,2021,2021-06-19 15:40:01
12666608,JF203077,2022-04-09 09:45:00,011XX S MICHIGAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,123,1,4,32,14,2022,2023-01-03 15:40:27
12342629,JE202299,2021-04-17 17:20:00,103XX S BENSLEY AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,SIDEWALK,False,False,434,4,7,51,04A,2021,2021-04-24 15:40:47
12418215,JE290296,2021-07-05 00:17:00,034XX W MONROE ST,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,False,False,1123,11,28,27,04B,2021,2021-07-12 15:40:45
12493159,JE386488,2021-09-25 02:16:00,091XX S MACKINAW AVE,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,False,False,424,4,10,46,04B,2021,2021-10-02 15:40:43
12589572,JF109463,2022-01-06 19:00:00,068XX S PRAIRIE AVE,0810,THEFT,OVER $500,STREET,False,False,322,3,6,69,06,2022,2023-01-03 15:40:27
12575222,JE486497,2021-12-23 01:26:00,0000X W TERMINAL ST,0820,THEFT,$500 AND UNDER,AIRPORT TERMINAL UPPER LEVEL - NON-SECURE AREA,False,False,1652,16,41,76,06,2021,2021-12-30 15:42:22
12581133,JE493464,2021-12-30 00:00:00,015XX N CAMPBELL AVE,0326,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,ALLEY,False,False,1423,14,1,24,03,2021,2022-01-06 15:43:35
12910826,JF496173,2022-12-02 09:00:00,037XX S COTTAGE GROVE AVE,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,RESIDENCE,False,False,212,2,4,36,07,2022,2023-01-03 15:40:27
12814819,JF381348,2022-09-02 22:15:00,105XX S CALUMET AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,512,5,9,49,07,2022,2023-01-03 15:40:27
12798796,JF362304,2022-08-19 09:15:00,046XX W 59TH ST,0460,BATTERY,SIMPLE,CTA STATION,True,False,813,8,13,62,08B,2022,2023-01-03 15:40:27
12381639,JE249909,2021-06-01 13:07:00,016XX W IRVING PARK RD,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1922,19,47,6,08B,2021,2021-06-08 15:40:53
12815997,JF382793,2022-09-04 12:00:00,026XX N MILDRED AVE,0810,THEFT,OVER $500,STREET,False,False,1935,19,43,7,06,2022,2023-01-03 15:40:27
12543680,JE448382,2021-11-17 13:30:00,037XX N ELSTON AVE,0890,THEFT,FROM BUILDING,SMALL RETAIL STORE,False,False,1732,17,35,16,06,2021,2021-11-24 15:40:59
12186459,JD390637,2020-10-03 16:00:00,0000X S ALBANY AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1124,11,28,27,06,2020,2020-12-17 15:40:05
12729671,JF279527,2022-06-14 15:45:00,077XX S LAFLIN ST,0460,BATTERY,SIMPLE,APARTMENT,False,False,612,6,17,71,08B,2022,2023-01-03 15:40:27
12529007,JE430274,2021-11-01 06:45:00,013XX W FULLERTON AVE,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1932,19,2,7,06,2021,2021-11-08 15:40:17
12212275,JD421021,2020-11-04 17:55:00,033XX N HALSTED ST,0320,ROBBERY,STRONG ARM - NO WEAPON,SIDEWALK,False,False,1925,19,44,6,03,2020,2020-12-17 15:40:05
12232443,JD444446,2020-11-28 21:00:00,064XX N WASHTENAW AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,2412,24,50,2,14,2020,2020-12-17 15:40:05
12170654,JD373036,2020-09-20 00:45:00,022XX S DAMEN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1034,10,25,31,08B,2020,2020-09-27 15:42:46
12773711,JF332396,2022-07-26 11:05:00,016XX W DIVISION ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1424,14,1,24,06,2022,2023-01-03 15:40:27
12881628,JF461277,2022-11-03 19:21:00,015XX W HOLLYWOOD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,2012,20,40,77,08B,2022,2023-01-03 15:40:27
12321199,JE155768,2021-03-01 10:35:00,033XX W FILLMORE ST,1811,NARCOTICS,POSSESS - CANNABIS 30 GRAMS OR LESS,POLICE FACILITY / VEHICLE PARKING LOT,True,False,1134,11,24,29,18,2021,2021-04-03 15:39:25
12048594,JD229969,2020-05-11 18:52:00,062XX S MAPLEWOOD AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,825,8,16,66,26,2020,2020-05-19 15:40:10
12634825,JF164922,2022-03-06 08:26:00,067XX S CHAPPEL AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,True,331,3,5,43,08A,2022,2023-01-03 15:40:27
12143367,JD341005,2020-08-22 06:45:00,105XX S INDIANA AVE,0488,BATTERY,AGGRAVATED DOMESTIC BATTERY - HANDGUN,RESIDENCE - YARD (FRONT / BACK),True,True,512,5,9,49,04B,2020,2020-09-12 15:40:41
12013579,JD190657,2020-03-19 18:28:00,019XX E 95TH ST,0560,ASSAULT,SIMPLE,RESTAURANT,False,False,431,4,7,51,08A,2020,2020-03-26 16:23:26
12553711,JE460680,2021-11-29 18:20:00,020XX N LINCOLN PARK WEST,0820,THEFT,$500 AND UNDER,RESTAURANT,False,False,1814,18,43,7,06,2021,2021-12-06 15:46:37
12260382,JE102085,2021-01-03 11:23:00,070XX S SANGAMON ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,True,False,733,7,6,68,15,2021,2021-01-16 15:39:23
12289736,JE137425,2021-02-09 22:00:00,047XX W HARRISON ST,0820,THEFT,$500 AND UNDER,SIDEWALK,False,False,1131,11,24,25,06,2021,2021-02-19 15:39:34
12267928,JE110763,2020-12-24 13:00:00,028XX W 52ND ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,923,9,14,63,11,2020,2021-01-15 15:40:28
12951463,JG114302,2022-12-30 17:41:00,099XX S UNION AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,2232,22,34,73,06,2022,2023-11-15 15:41:31
12868727,JF445921,2022-10-23 13:35:00,102XX S WENTWORTH AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,SIDEWALK,True,False,511,5,9,49,15,2022,2023-01-03 15:40:27
12622905,JF150462,2022-02-17 18:00:00,083XX S LAFAYETTE AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,622,6,21,44,06,2022,2023-01-03 15:40:27
12448115,JE331695,2021-08-08 20:00:00,052XX S HERMITAGE AVE,0460,BATTERY,SIMPLE,RESIDENCE,False,False,932,9,16,61,08B,2021,2021-08-15 15:40:10
12669899,JF206951,2022-04-13 17:31:00,005XX W 103RD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,2232,22,34,49,08B,2022,2023-01-03 15:40:27
12563784,JE472685,2021-12-06 19:00:00,028XX W BELDEN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,1414,14,1,22,11,2021,2021-12-14 15:40:02
12525014,JE425568,2021-10-27 07:43:00,002XX W GOETHE ST,1570,SEX OFFENSE,PUBLIC INDECENCY,ALLEY,True,False,1821,18,2,8,17,2021,2021-11-15 15:40:13
12805864,JF370694,2022-08-26 03:59:00,015XX N DAMEN AVE,0560,ASSAULT,SIMPLE,RESTAURANT,False,False,1424,14,1,24,08A,2022,2023-01-03 15:40:27
12574023,JE485147,2021-12-18 22:52:00,103XX S HALSTED ST,5011,OTHER OFFENSE,LICENSE VIOLATION,COMMERCIAL / BUSINESS OFFICE,False,False,2232,22,34,49,26,2021,2021-12-25 15:45:49
12378637,JE246384,2021-05-28 17:30:00,056XX S ARCHER AVE,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,814,8,14,56,05,2021,2021-06-04 15:40:30
12583928,JF101342,2022-01-02 10:30:00,105XX S HARDING AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,2211,22,19,74,05,2022,2023-01-03 15:40:27
12273424,JE117406,2021-01-01 09:00:00,061XX N OTTAWA AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,False,1612,16,41,10,11,2021,2021-01-21 15:39:33
12672367,JF209932,2022-04-16 15:16:00,053XX N LOWELL AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,True,True,1712,17,39,13,26,2022,2023-01-03 15:40:27
12835528,JF405037,2022-09-21 10:39:00,007XX S KOLMAR AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,False,1131,11,24,26,16,2022,2023-01-03 15:40:27
12905825,JF415148,2022-09-29 11:25:00,033XX W FILLMORE ST,2027,NARCOTICS,POSSESS - CRACK,POLICE FACILITY / VEHICLE PARKING LOT,True,False,1134,11,24,29,18,2022,2023-04-15 15:40:20
12902490,JF486426,2022-11-24 11:00:00,016XX W THORNDALE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2012,20,40,77,07,2022,2023-01-03 15:40:27
12714283,JF260817,2022-05-30 07:45:00,0000X E 120TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,532,5,9,53,08B,2022,2023-01-03 15:40:27
12933434,JF523487,2022-12-26 17:30:00,010XX N HALSTED ST,0810,THEFT,OVER $500,STREET,False,False,1822,18,27,8,06,2022,2023-01-03 15:40:27
12718564,JF266002,2022-06-02 20:00:00,076XX S SOUTH SHORE DR,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,421,4,7,43,14,2022,2023-01-03 15:40:27
12510579,JE404541,2021-10-10 01:30:00,075XX S LANGLEY AVE,0810,THEFT,OVER $500,APARTMENT,False,True,624,6,6,69,06,2021,2021-10-17 15:40:45
12536550,JE439902,2021-11-09 20:25:00,073XX S RIDGELAND AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,False,True,324,3,8,43,08B,2021,2021-11-16 15:43:01
12912285,JF498046,2022-12-04 15:45:00,027XX W MELROSE ST,1330,CRIMINAL TRESPASS,TO LAND,RESIDENCE - YARD (FRONT / BACK),False,False,1733,17,33,21,26,2022,2023-01-03 15:40:27
12637537,JF168143,2022-03-09 09:00:00,007XX S CICERO AVE,0460,BATTERY,SIMPLE,CTA PLATFORM,False,False,1533,15,29,25,08B,2022,2023-01-03 15:40:27
12837436,JF408324,2022-09-23 23:45:00,097XX S LA SALLE ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,511,5,21,49,08B,2022,2023-01-03 15:40:27
12681940,JF217985,2022-03-22 19:00:00,027XX S PULASKI RD,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,CONVENIENCE STORE,False,False,1031,10,22,30,17,2022,2023-01-03 15:40:27
12376172,JE243199,2021-05-25 09:00:00,085XX S MARQUETTE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE - GARAGE,False,False,423,4,7,46,14,2021,2021-06-01 15:40:57
12678767,JF217603,2022-04-23 20:13:00,018XX N LINDER AVE,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE,False,True,2532,25,37,25,04A,2022,2023-01-03 15:40:27
12639950,JF171106,2022-03-12 02:50:00,014XX N WELLS ST,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1821,18,27,8,08B,2022,2023-01-03 15:40:27
12642445,JF173940,2022-03-14 14:58:00,0000X W 111TH ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,HOSPITAL BUILDING / GROUNDS,False,False,522,5,34,49,26,2022,2023-01-03 15:40:27
12611224,JF135719,2022-02-05 19:30:00,062XX S GREENWOOD AVE,0810,THEFT,OVER $500,APARTMENT,False,True,314,3,20,42,06,2022,2023-01-03 15:40:27
